step,sim_time_sec,scenario_id,system_type,run_id,random_seed,wci,threshold,decision_condition,workload_intensity_cw,resource_allocation_cores,decision,action,prev_cores,prev_batch_size,prev_cpu_util_pct,prev_vr,updated_cores,updated_batch_size,overhead_cost_sec,trigger_reason
62,64.78,S3,SAMCS,22,1022,0.7622,0.65,WCI (0.7622) >= 0.65,0.878420800764973,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,58.27,0.3209450815359947,6,32,1.25,High complexity: WCI=0.76 >= 0.65
66,70.09,S3,SAMCS,22,1022,0.8054,0.65,WCI (0.8054) >= 0.65,1,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,34.2,0.2821967098964695,8,32,1.25,High complexity: WCI=0.81 >= 0.65
70,75.4,S3,SAMCS,22,1022,0.7401,0.65,WCI (0.7401) >= 0.65,0.891387535406542,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,20.46,0.22674831348866387,10,32,1.25,High complexity: WCI=0.74 >= 0.65
74,80.71,S3,SAMCS,22,1022,0.745,0.65,WCI (0.7450) >= 0.65,0.9110273781156966,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,13.97,0.25636871198673633,12,32,1.25,High complexity: WCI=0.74 >= 0.65
78,86.02,S3,SAMCS,22,1022,0.7325,0.65,WCI (0.7325) >= 0.65,0.8769197814192625,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,18.63,0.18817598001121374,14,32,1.25,High complexity: WCI=0.73 >= 0.65
0,0,S3,SAMCS,23,1023,0.2412,0.3,WCI (0.2412) <= 0.3 AND CPU (13.3%) <= 35.0%,0.2632102257625201,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,13.27,0.21982042075179,2,32,0.6,Low workload pressure (WCI=0.24 <= 0.3) and CPU underutilization (13.3% <= 35.0%)
58,59.47,S3,SAMCS,23,1023,0.7768,0.65,WCI (0.7768) >= 0.65 AND CPU (87.5%) >= 82.0%,0.8286443793158044,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,87.47,0.4865052542424055,4,32,1.25,High complexity (WCI=0.78 >= 0.65) and CPU saturation (87.5% >= 82.0%)
62,64.78,S3,SAMCS,23,1023,0.7648,0.65,WCI (0.7648) >= 0.65,0.8828480400299918,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,63.68,0.39390463770699485,6,32,1.25,High complexity: WCI=0.76 >= 0.65
66,70.09,S3,SAMCS,23,1023,0.7258,0.65,WCI (0.7258) >= 0.65,0.8591511300613595,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,29.02,0.21306841427814815,8,32,1.25,High complexity: WCI=0.73 >= 0.65
70,75.4,S3,SAMCS,23,1023,0.7228,0.65,WCI (0.7228) >= 0.65,0.8761491002475328,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,27,0.19180387855439174,10,32,1.25,High complexity: WCI=0.72 >= 0.65
74,80.71,S3,SAMCS,23,1023,0.699,0.65,WCI (0.6990) >= 0.65,0.8107378212216151,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,17.05,0.16306216082910852,12,32,1.25,High complexity: WCI=0.70 >= 0.65
78,86.02,S3,SAMCS,23,1023,0.7929,0.65,WCI (0.7929) >= 0.65,1,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,19.27,0.2798192155440283,14,32,1.25,High complexity: WCI=0.79 >= 0.65
0,0,S3,SAMCS,24,1024,0.224,0.3,WCI (0.2240) <= 0.3 AND CPU (15.3%) <= 35.0%,0.2135241235593731,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,15.31,0.23757788398753116,2,32,0.6,Low workload pressure (WCI=0.22 <= 0.3) and CPU underutilization (15.3% <= 35.0%)
58,59.47,S3,SAMCS,24,1024,0.7759,0.65,WCI (0.7759) >= 0.65 AND CPU (82.0%) >= 82.0%,0.8651521220936778,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,82,0.46747154113389916,4,32,1.25,High complexity (WCI=0.78 >= 0.65) and CPU saturation (82.0% >= 82.0%)
62,64.78,S3,SAMCS,24,1024,0.7395,0.65,WCI (0.7395) >= 0.65,0.8929620778806976,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,40.78,0.26830488251081547,6,32,1.25,High complexity: WCI=0.74 >= 0.65
66,70.09,S3,SAMCS,24,1024,0.7319,0.65,WCI (0.7319) >= 0.65,0.867758673471646,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,32.43,0.1755705077989903,8,32,1.25,High complexity: WCI=0.73 >= 0.65
70,75.4,S3,SAMCS,24,1024,0.7215,0.65,WCI (0.7215) >= 0.65,0.874006213773165,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,20.12,0.16680532140819954,10,32,1.25,High complexity: WCI=0.72 >= 0.65
74,80.71,S3,SAMCS,24,1024,0.7178,0.65,WCI (0.7178) >= 0.65,0.8443855053484612,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,15.48,0.2091609757023394,12,32,1.25,High complexity: WCI=0.72 >= 0.65
78,86.02,S3,SAMCS,24,1024,0.7372,0.65,WCI (0.7372) >= 0.65,0.8767507488428546,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,16.74,0.1934213903258629,14,32,1.25,High complexity: WCI=0.74 >= 0.65
0,0,S3,SAMCS,25,1025,0.1971,0.3,WCI (0.1971) <= 0.3 AND CPU (13.7%) <= 35.0%,0.2078902386060422,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,13.71,0.11231346250869079,2,32,0.6,Low workload pressure (WCI=0.20 <= 0.3) and CPU underutilization (13.7% <= 35.0%)
58,59.47,S3,SAMCS,25,1025,0.7669,0.65,WCI (0.7669) >= 0.65 AND CPU (84.3%) >= 82.0%,0.8307799810313142,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,84.3,0.467087142901246,4,32,1.25,High complexity (WCI=0.77 >= 0.65) and CPU saturation (84.3% >= 82.0%)
62,64.78,S3,SAMCS,25,1025,0.7622,0.65,WCI (0.7622) >= 0.65,0.8900021161163216,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,50.47,0.35907106746611056,6,32,1.25,High complexity: WCI=0.76 >= 0.65
66,70.09,S3,SAMCS,25,1025,0.7884,0.65,WCI (0.7884) >= 0.65,1,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,32.36,0.24448141539584275,8,32,1.25,High complexity: WCI=0.79 >= 0.65
70,75.4,S3,SAMCS,25,1025,0.7799,0.65,WCI (0.7799) >= 0.65,0.9327193548511219,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,19.71,0.2997480968032412,10,32,1.25,High complexity: WCI=0.78 >= 0.65
74,80.71,S3,SAMCS,25,1025,0.7544,0.65,WCI (0.7544) >= 0.65,0.8748556545937444,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,19.72,0.2344183474541484,12,32,1.25,High complexity: WCI=0.75 >= 0.65
78,86.02,S3,SAMCS,25,1025,0.7465,0.65,WCI (0.7465) >= 0.65,0.9139969566068392,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,15.41,0.17349078592966546,14,32,1.25,High complexity: WCI=0.75 >= 0.65
0,0,S3,SAMCS,26,1026,0.1849,0.3,WCI (0.1849) <= 0.3 AND CPU (7.5%) <= 35.0%,0.18748733770778067,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,7.48,0.1447993299382818,2,32,0.6,Low workload pressure (WCI=0.18 <= 0.3) and CPU underutilization (7.5% <= 35.0%)
33,34.1,S3,SAMCS,26,1026,0.5321,0.82,CPU (86.5%) >= 82.0%,0.5394311825642509,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,86.55,0.5285785085742604,4,32,1.25,CPU saturation: 86.5% >= 82.0%
58,60.72,S3,SAMCS,26,1026,0.7342,0.65,WCI (0.7342) >= 0.65,0.8672385692328926,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,44.4,0.2424371219954307,6,32,1.25,High complexity: WCI=0.73 >= 0.65
62,66.03,S3,SAMCS,26,1026,0.7543,0.65,WCI (0.7543) >= 0.65,0.9171174437622377,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,28.57,0.21675779744782592,8,32,1.25,High complexity: WCI=0.75 >= 0.65
66,71.34,S3,SAMCS,26,1026,0.7294,0.65,WCI (0.7294) >= 0.65,0.8933500603092344,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,20.54,0.2013917308080475,10,32,1.25,High complexity: WCI=0.73 >= 0.65
70,76.65,S3,SAMCS,26,1026,0.7365,0.65,WCI (0.7365) >= 0.65,0.901217960878894,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,19.85,0.18832121460263151,12,32,1.25,High complexity: WCI=0.74 >= 0.65
74,81.96,S3,SAMCS,26,1026,0.7923,0.65,WCI (0.7923) >= 0.65,1,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,16.35,0.28560713820288114,14,32,1.25,High complexity: WCI=0.79 >= 0.65
78,87.27,S3,SAMCS,26,1026,0.7189,0.65,WCI (0.7189) >= 0.65,0.8693716092396057,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,12.77,0.16742094508840752,16,32,1.25,High complexity: WCI=0.72 >= 0.65
0,0,S3,SAMCS,27,1027,0.228,0.3,WCI (0.2280) <= 0.3 AND CPU (13.7%) <= 35.0%,0.23756403423501232,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,13.69,0.27269112844388854,2,32,0.6,Low workload pressure (WCI=0.23 <= 0.3) and CPU underutilization (13.7% <= 35.0%)
58,59.47,S3,SAMCS,27,1027,0.7592,0.65,WCI (0.7592) >= 0.65 AND CPU (85.7%) >= 82.0%,0.8704024011062264,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,85.65,0.3719689578592125,4,32,1.25,High complexity (WCI=0.76 >= 0.65) and CPU saturation (85.7% >= 82.0%)
62,64.78,S3,SAMCS,27,1027,0.7498,0.65,WCI (0.7498) >= 0.65,0.8947714064026987,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,51.36,0.23102661504261307,6,32,1.25,High complexity: WCI=0.75 >= 0.65
66,70.09,S3,SAMCS,27,1027,0.7696,0.65,WCI (0.7696) >= 0.65,0.9176893705599974,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,37.19,0.28964054835523423,8,32,1.25,High complexity: WCI=0.77 >= 0.65
70,75.4,S3,SAMCS,27,1027,0.7868,0.65,WCI (0.7868) >= 0.65,1,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,30.58,0.21989426139915155,10,32,1.25,High complexity: WCI=0.79 >= 0.65
74,80.71,S3,SAMCS,27,1027,0.7687,0.65,WCI (0.7687) >= 0.65,0.9536079272557012,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,17.37,0.19420419377471565,12,32,1.25,High complexity: WCI=0.77 >= 0.65
78,86.02,S3,SAMCS,27,1027,0.7678,0.65,WCI (0.7678) >= 0.65,0.9293235584756387,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,19.96,0.23452133322401184,14,32,1.25,High complexity: WCI=0.77 >= 0.65
0,0,S3,SAMCS,28,1028,0.212,0.3,WCI (0.2120) <= 0.3 AND CPU (13.4%) <= 35.0%,0.24293902846638246,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,13.41,0.16106309529637142,2,32,0.6,Low workload pressure (WCI=0.21 <= 0.3) and CPU underutilization (13.4% <= 35.0%)
58,59.47,S3,SAMCS,28,1028,0.7817,0.65,WCI (0.7817) >= 0.65 AND CPU (87.8%) >= 82.0%,0.8764880003071905,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,87.82,0.43842544112363335,4,32,1.25,High complexity (WCI=0.78 >= 0.65) and CPU saturation (87.8% >= 82.0%)
62,64.78,S3,SAMCS,28,1028,0.7584,0.65,WCI (0.7584) >= 0.65,0.8896517004640988,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,49.14,0.3366811612533982,6,32,1.25,High complexity: WCI=0.76 >= 0.65
66,70.09,S3,SAMCS,28,1028,0.8049,0.65,WCI (0.8049) >= 0.65,1,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,30.14,0.2853191868054414,8,32,1.25,High complexity: WCI=0.80 >= 0.65
70,75.4,S3,SAMCS,28,1028,0.7673,0.65,WCI (0.7673) >= 0.65,0.9361910138637861,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,23.38,0.2306333554730422,10,32,1.25,High complexity: WCI=0.77 >= 0.65
74,80.71,S3,SAMCS,28,1028,0.752,0.65,WCI (0.7520) >= 0.65,0.8884607823561498,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,23.93,0.24225912327135674,12,32,1.25,High complexity: WCI=0.75 >= 0.65
78,86.02,S3,SAMCS,28,1028,0.7433,0.65,WCI (0.7433) >= 0.65,0.8974801742471846,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,20.77,0.16280809210406028,14,32,1.25,High complexity: WCI=0.74 >= 0.65
0,0,S3,SAMCS,29,1029,0.2394,0.3,WCI (0.2394) <= 0.3 AND CPU (10.9%) <= 35.0%,0.23940763487708328,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,10.89,0.24536408529418008,2,32,0.6,Low workload pressure (WCI=0.24 <= 0.3) and CPU underutilization (10.9% <= 35.0%)
58,59.47,S3,SAMCS,29,1029,0.7656,0.65,WCI (0.7656) >= 0.65,0.8499940459619131,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,81.43,0.3955140475061736,4,32,1.25,High complexity: WCI=0.77 >= 0.65
62,64.78,S3,SAMCS,29,1029,0.7912,0.65,WCI (0.7912) >= 0.65,1,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,50.07,0.24557302847956036,6,32,1.25,High complexity: WCI=0.79 >= 0.65
66,70.09,S3,SAMCS,29,1029,0.726,0.65,WCI (0.7260) >= 0.65,0.8486407725766867,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,33.88,0.2230028048965403,8,32,1.25,High complexity: WCI=0.73 >= 0.65
70,75.4,S3,SAMCS,29,1029,0.7324,0.65,WCI (0.7324) >= 0.65,0.8832800861314309,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,23.91,0.24006539766091284,10,32,1.25,High complexity: WCI=0.73 >= 0.65
74,80.71,S3,SAMCS,29,1029,0.7431,0.65,WCI (0.7431) >= 0.65,0.8823659595034038,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,19.92,0.23820292055565506,12,32,1.25,High complexity: WCI=0.74 >= 0.65
78,86.02,S3,SAMCS,29,1029,0.7328,0.65,WCI (0.7328) >= 0.65,0.8514065576339338,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,14.86,0.2102727404038128,14,32,1.25,High complexity: WCI=0.73 >= 0.65
0,0,S3,SAMCS,30,1030,0.2022,0.3,WCI (0.2022) <= 0.3 AND CPU (10.4%) <= 35.0%,0.19546291816198427,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,10.37,0.19682264909168304,2,32,0.6,Low workload pressure (WCI=0.20 <= 0.3) and CPU underutilization (10.4% <= 35.0%)
58,59.47,S3,SAMCS,30,1030,0.784,0.65,WCI (0.7840) >= 0.65 AND CPU (87.1%) >= 82.0%,0.8585240652302711,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,87.12,0.48953544211693384,4,32,1.25,High complexity (WCI=0.78 >= 0.65) and CPU saturation (87.1% >= 82.0%)
62,64.78,S3,SAMCS,30,1030,0.7634,0.65,WCI (0.7634) >= 0.65,0.866063467522742,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,53.88,0.3496125191725118,6,32,1.25,High complexity: WCI=0.76 >= 0.65
66,70.09,S3,SAMCS,30,1030,0.7654,0.65,WCI (0.7654) >= 0.65,0.9048041436108138,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,40.51,0.30522843514943343,8,32,1.25,High complexity: WCI=0.77 >= 0.65
70,75.4,S3,SAMCS,30,1030,0.7464,0.65,WCI (0.7464) >= 0.65,0.9303638768048667,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,21.18,0.20351346090441733,10,32,1.25,High complexity: WCI=0.75 >= 0.65
74,80.71,S3,SAMCS,30,1030,0.7676,0.65,WCI (0.7676) >= 0.65,1,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,18.84,0.1862966143070744,12,32,1.25,High complexity: WCI=0.77 >= 0.65
78,86.02,S3,SAMCS,30,1030,0.7562,0.65,WCI (0.7562) >= 0.65,0.9261736261822978,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,12.56,0.199147133177935,14,32,1.25,High complexity: WCI=0.76 >= 0.65
