step,sim_time_sec,scenario_id,run_id,random_seed,wci,workload_intensity_cw,resource_allocation_cores,decision,action,prev_cores,prev_batch_size,prev_cpu_util,prev_vr,updated_cores,updated_batch_size,overhead_cost_sec,trigger_reason
58,66.37,S3,25,1025,0.7156,0.8307799810313142,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,32,10.9886955177928,0.2104833693163403,16,24,0.3,"Data intensity elevated (Dw=0.86 >= 0.7), throttling batch size"
62,70.73,S3,25,1025,0.7375,0.8900021161163216,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,24,15.10231600560073,0.23527819183089513,16,16,0.3,"Data intensity elevated (Dw=0.83 >= 0.7), throttling batch size"
0,0,S3,26,1026,0.1849,0.18748733770778067,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,7.4820584030718615,0.1447993299382818,6,32,1.25,High complexity (WCI=0.18 >= 0.65) or CPU saturation (7.5% >= 0.82%)
4,5.31,S3,26,1026,0.1937,0.1908146222710642,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,9.861145827334315,0.14073549582019215,8,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (9.9% >= 0.82%)
8,10.62,S3,26,1026,0.1957,0.2061155486947443,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5,0.16222342620138536,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
12,15.93,S3,26,1026,0.2068,0.203699273723653,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5,0.19940842789880434,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S3,26,1026,0.2125,0.22021944482289932,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,8.063666076265427,0.1897500819838113,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (8.1% >= 0.82%)
20,26.55,S3,26,1026,0.2243,0.2630813995283684,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5.977186554458359,0.17177283173570737,16,32,1.25,High complexity (WCI=0.22 >= 0.65) or CPU saturation (6.0% >= 0.82%)
58,66.37,S3,26,1026,0.7099,0.8672385692328926,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,32,9.601931886740408,0.12065056539165706,16,24,0.3,"Data intensity elevated (Dw=0.84 >= 0.7), throttling batch size"
62,70.73,S3,26,1026,0.7416,0.9171174437622377,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,24,10.454059541906442,0.1533682069043734,16,16,0.3,"Data intensity elevated (Dw=0.85 >= 0.7), throttling batch size"
0,0,S3,27,1027,0.228,0.23756403423501232,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,13.685730828796647,0.27269112844388854,6,32,1.25,High complexity (WCI=0.23 >= 0.65) or CPU saturation (13.7% >= 0.82%)
4,5.31,S3,27,1027,0.329,0.4543643478189425,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,7.386085603088505,0.23980857154309027,8,32,1.25,High complexity (WCI=0.33 >= 0.65) or CPU saturation (7.4% >= 0.82%)
8,10.62,S3,27,1027,0.2014,0.2126660795197889,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,8.614121757904094,0.1792283345039595,10,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (8.6% >= 0.82%)
12,15.93,S3,27,1027,0.1946,0.22146599337338338,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5.550011742573232,0.14756658798732655,12,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.6% >= 0.82%)
16,21.24,S3,27,1027,0.2144,0.2477386517057131,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.11705966464842067,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S3,27,1027,0.1937,0.20445303804063078,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.17691597926245758,16,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
58,66.37,S3,27,1027,0.7094,0.8704024011062264,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,32,14.479170035264291,0.12288287295355212,16,24,0.3,"Data intensity elevated (Dw=0.84 >= 0.7), throttling batch size"
62,70.73,S3,27,1027,0.7245,0.8947714064026987,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,24,15.140705124332825,0.10425077854871773,16,16,0.3,"Data intensity elevated (Dw=0.86 >= 0.7), throttling batch size"
0,0,S3,28,1028,0.212,0.24293902846638246,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,13.409582774233044,0.16106309529637142,6,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (13.4% >= 0.82%)
4,5.31,S3,28,1028,0.1756,0.16226591675611493,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,7.087657609115026,0.14347448955037556,8,32,1.25,High complexity (WCI=0.18 >= 0.65) or CPU saturation (7.1% >= 0.82%)
8,10.62,S3,28,1028,0.2112,0.22129167674560313,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,5,0.22839118105926673,10,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
12,15.93,S3,28,1028,0.1786,0.12130182406049113,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5,0.22643043101438565,12,32,1.25,High complexity (WCI=0.18 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S3,28,1028,0.211,0.2383636481574531,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5.915998408545876,0.18293210699361526,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.9% >= 0.82%)
20,26.55,S3,28,1028,0.1906,0.21309969473802973,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.16268870305078814,16,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
58,66.37,S3,28,1028,0.7326,0.8764880003071905,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,32,17.655350974383165,0.19284761093495412,16,24,0.3,"Data intensity elevated (Dw=0.86 >= 0.7), throttling batch size"
62,70.73,S3,28,1028,0.7325,0.8896517004640988,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,24,12.069965849838196,0.20692236390082294,16,16,0.3,"Data intensity elevated (Dw=0.83 >= 0.7), throttling batch size"
0,0,S3,29,1029,0.2394,0.23940763487708328,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,10.889607621741106,0.24536408529418008,6,32,1.25,High complexity (WCI=0.24 >= 0.65) or CPU saturation (10.9% >= 0.82%)
4,5.31,S3,29,1029,0.2043,0.21023051697629366,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,11.318024684905833,0.14910535988553122,8,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (11.3% >= 0.82%)
8,10.62,S3,29,1029,0.2369,0.27934087832719173,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,10.294501670034872,0.17686095703512789,10,32,1.25,High complexity (WCI=0.24 >= 0.65) or CPU saturation (10.3% >= 0.82%)
12,15.93,S3,29,1029,0.2053,0.2195140763890922,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,9.140286322435562,0.1728737505430088,12,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (9.1% >= 0.82%)
16,21.24,S3,29,1029,0.1715,0.16662779545425743,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.12870479757774275,14,32,1.25,High complexity (WCI=0.17 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S3,29,1029,0.1884,0.2217749681067294,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.098590791349276,16,32,1.25,High complexity (WCI=0.19 >= 0.65) or CPU saturation (5.0% >= 0.82%)
58,66.37,S3,29,1029,0.7156,0.8499940459619131,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,32,9.97639192624209,0.1454256041099471,16,24,0.3,"Data intensity elevated (Dw=0.87 >= 0.7), throttling batch size"
62,70.73,S3,29,1029,0.7646,1,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,24,12.140873548074142,0.11283127026830525,16,16,0.3,"Data intensity elevated (Dw=0.83 >= 0.7), throttling batch size"
0,0,S3,30,1030,0.2022,0.19546291816198427,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,10.373661730780128,0.19682264909168304,6,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (10.4% >= 0.82%)
4,5.31,S3,30,1030,0.2006,0.22396514075205964,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,6.347764863720741,0.14946085757501976,8,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (6.3% >= 0.82%)
8,10.62,S3,30,1030,0.178,0.18095228165997423,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,6.930545491296498,0.15537635729006535,10,32,1.25,High complexity (WCI=0.18 >= 0.65) or CPU saturation (6.9% >= 0.82%)
12,15.93,S3,30,1030,0.168,0.17290555457450862,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,5,0.12722809752618022,12,32,1.25,High complexity (WCI=0.17 >= 0.65) or CPU saturation (5.0% >= 0.82%)
16,21.24,S3,30,1030,0.2061,0.22407528669509094,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,5,0.19782622201676822,14,32,1.25,High complexity (WCI=0.21 >= 0.65) or CPU saturation (5.0% >= 0.82%)
20,26.55,S3,30,1030,0.205,0.16222387907617183,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,5,0.17983195415369432,16,32,1.25,High complexity (WCI=0.20 >= 0.65) or CPU saturation (5.0% >= 0.82%)
58,66.37,S3,30,1030,0.7334,0.8585240652302711,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,32,14.804255792689014,0.23643992324900928,16,24,0.3,"Data intensity elevated (Dw=0.86 >= 0.7), throttling batch size"
62,70.73,S3,30,1030,0.7359,0.866063467522742,16,TRIGGER_ADAPTATION,ADJUST_PARAMETERS,16,24,14.679567939617913,0.2123963196732368,16,16,0.3,"Data intensity elevated (Dw=0.87 >= 0.7), throttling batch size"
